t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason,wrState
5.4632,21,21,21,13,delta,2
5.484,21,21,21,13,delta,2
5.5065,21,21,21,13,delta,2
5.5272,21,21,21,13,delta,2
5.5497,21,21,21,13,delta,2
5.5824,21,21,21,13,delta,2
5.6033,21,21,21,13,delta,2
5.6232,21,21,21,13,delta,2
5.6434,21,21,21,13,delta,2
5.6638,21,21,21,13,delta,2
5.7004,21,21,21,13,delta,2
5.7211,21,21,21,13,delta,2
5.7413,21,21,21,13,delta,2
5.762,21,21,21,13,delta,2
5.7835,21,21,21,13,delta,2
5.8165,21,21,21,13,delta,2
5.8373,21,21,21,13,delta,2
5.8572,21,21,21,13,delta,2
5.8775,21,21,21,13,delta,2
5.8975,21,21,21,13,delta,2
5.9294,21,21,21,13,delta,2
5.9494,21,21,21,13,delta,2
5.9696,21,21,21,13,delta,2
5.9917,21,21,21,13,delta,2
6.0133,21,21,21,13,delta,2
6.0445,21,21,21,13,delta,2
6.0656,21,21,21,13,delta,2
6.0878,21,21,21,13,delta,2
6.1097,21,21,21,13,delta,2
6.1317,21,21,21,13,delta,2
6.1659,21,21,21,13,delta,2
6.1877,21,21,21,13,delta,2
6.21,21,21,21,13,delta,2
6.2315,21,21,21,13,delta,2
6.2542,21,21,21,13,delta,2
6.2865,21,21,21,13,delta,2
6.3088,21,21,21,13,delta,2
6.3295,21,21,21,13,delta,2
6.3503,21,21,21,13,delta,2
6.3717,21,21,21,13,delta,2
6.4063,21,21,21,13,delta,2
6.4265,21,21,21,13,delta,2
6.4473,21,21,21,13,delta,2
6.4679,21,21,21,13,delta,2
6.4894,21,21,21,13,delta,2
6.5211,21,21,21,13,delta,2
6.5422,21,21,21,13,delta,2
6.5628,21,21,21,13,delta,2
6.5847,21,21,21,13,delta,2
6.6062,21,21,21,13,delta,2
6.6413,21,21,21,13,delta,2
6.6622,21,21,21,13,delta,2
6.6841,21,21,21,13,delta,2
6.7043,21,21,21,13,delta,2
6.7243,21,21,21,13,delta,2
6.7581,21,21,21,13,delta,2
6.7784,21,21,21,13,delta,2
6.7993,21,21,21,13,delta,2
6.8214,21,21,21,13,delta,2
6.8449,21,21,21,13,delta,2
6.8769,21,21,21,13,delta,2
6.8987,21,21,21,13,delta,2
6.9202,21,21,21,13,delta,2
6.9419,21,21,21,13,delta,2
6.9629,21,21,21,13,delta,2
6.9953,21,21,21,13,delta,2
7.0165,21,21,21,13,delta,2
7.0382,21,21,21,13,delta,2
7.0605,21,21,21,13,delta,2
7.081,21,21,21,13,delta,2
7.1156,21,21,21,13,delta,2
7.137,21,21,21,13,delta,2
7.1582,21,21,21,13,delta,2
7.179,21,21,21,13,delta,2
7.2019,21,21,21,13,delta,2
7.2373,21,21,21,13,delta,2
7.2583,21,21,21,13,delta,2
7.2791,21,21,21,13,delta,2
7.3004,21,21,21,13,delta,2
7.3204,21,21,21,13,delta,2
7.3528,21,21,21,13,delta,2
7.374,21,21,21,13,delta,2
7.3957,21,21,21,13,delta,2
7.4162,21,21,21,13,delta,2
7.4364,21,21,21,13,delta,2
7.4691,21,21,21,13,delta,2
7.4902,21,21,21,13,delta,2
7.5113,21,21,21,13,delta,2
7.5319,21,21,21,13,delta,2
7.556,21,21,21,13,delta,2
7.5892,21,21,21,13,delta,2
7.61,21,21,21,13,delta,2
7.6313,21,21,21,13,delta,2
7.6513,21,21,21,13,delta,2
7.6717,21,21,21,13,delta,2
7.7052,21,21,21,13,delta,2
7.726,21,21,21,13,delta,2
7.7471,21,21,21,13,delta,2
7.7675,21,21,21,13,delta,2
7.7879,21,21,21,13,delta,2
7.8203,21,21,21,13,delta,2
7.8425,21,21,21,13,delta,2
7.8633,21,21,21,13,delta,2
7.886,21,21,21,13,delta,2
7.9072,21,21,21,13,delta,2
7.9381,21,21,21,13,delta,2
7.9595,21,21,21,13,delta,2
7.9799,21,21,21,13,delta,2
8.0016,21,21,21,13,delta,2
8.0234,21,21,21,13,delta,2
8.0586,21,21,21,13,delta,2
8.0795,21,21,21,13,delta,2
8.1011,21,21,21,13,delta,2
8.1214,21,21,21,13,delta,2
8.1414,21,21,21,13,delta,2
8.1741,21,21,21,13,delta,2
8.1954,21,21,21,13,delta,2
8.216,21,21,21,13,delta,2
8.238,21,21,21,13,delta,2
8.2621,21,21,21,13,delta,2
8.2943,21,21,21,13,delta,2
