t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason,wrState
19.9637,0,20,20,218,delta,1
19.9836,0,20,20,218,delta,1
20.0039,0,20,20,218,delta,1
20.0244,0,20,20,218,delta,1
20.0555,0,20,20,218,delta,1
20.0754,0,20,20,218,delta,1
20.1716,0,20,20,218,delta,1
20.2584,0,20,20,218,delta,1
20.2786,0,20,20,218,delta,1
20.311,0,20,20,218,delta,1
20.3314,0,20,20,218,delta,1
20.3524,0,20,20,218,delta,1
20.3729,0,20,20,218,delta,1
20.3936,0,20,20,218,delta,1
20.4242,0,20,20,218,delta,1
20.4444,0,20,20,218,delta,1
20.4645,0,20,20,218,delta,1
20.4851,0,20,20,218,delta,1
20.5055,0,20,20,218,delta,1
20.537,0,20,20,218,delta,1
20.5575,0,20,20,218,delta,1
20.578,0,20,20,218,delta,1
20.5988,0,20,20,218,delta,1
20.6189,0,20,20,218,delta,1
20.6506,0,20,20,218,delta,1
20.6705,0,20,20,218,delta,1
20.6905,0,20,20,218,delta,1
20.7111,0,20,20,218,delta,1
20.7317,0,20,20,218,delta,1
20.7637,0,20,20,218,delta,1
20.7836,0,20,20,218,delta,1
20.8038,0,20,20,218,delta,1
20.825,0,20,20,218,delta,1
20.8456,0,20,20,218,delta,1
20.8764,0,20,20,218,delta,1
20.8964,0,20,20,218,delta,1
20.9164,0,20,20,218,delta,1
20.9367,0,20,20,218,delta,1
20.9567,0,20,20,218,delta,1
20.9875,0,20,20,218,delta,1
21.0076,0,20,20,218,delta,1
21.0275,0,20,20,218,delta,1
21.048,0,20,20,218,delta,1
21.0686,0,20,20,218,delta,1
21.0998,0,20,20,218,delta,1
21.1206,0,20,20,218,delta,1
21.1405,0,20,20,218,delta,1
21.1606,0,20,20,218,delta,1
21.1806,0,20,20,218,delta,1
21.2115,0,20,20,218,delta,1
21.2315,0,20,20,218,delta,1
21.2518,0,20,20,218,delta,1
21.2732,0,20,20,218,delta,1
21.2934,0,20,20,218,delta,1
21.3243,0,20,20,218,delta,1
21.3443,0,20,20,218,delta,1
21.3646,0,20,20,218,delta,1
21.3849,0,20,20,218,delta,1
21.4055,0,20,20,218,delta,1
21.4364,0,20,20,218,delta,1
21.4564,0,20,20,218,delta,1
21.4765,0,20,20,218,delta,1
21.4966,0,20,20,218,delta,1
21.5169,0,20,20,218,delta,1
21.5485,0,20,20,218,delta,1
21.5687,0,20,20,218,delta,1
21.5887,0,20,20,218,delta,1
21.6091,0,20,20,218,delta,1
21.6296,0,20,20,218,delta,1
21.6602,0,20,20,218,delta,1
21.6803,0,20,20,218,delta,1
21.7006,0,20,20,218,delta,1
21.7209,0,20,20,218,delta,1
21.7416,0,20,20,218,delta,1
21.7724,0,20,20,218,delta,1
21.7924,0,20,20,218,delta,1
21.8124,0,20,20,218,delta,1
21.8327,0,20,20,218,delta,1
21.8531,0,20,20,218,delta,1
21.8845,0,20,20,218,delta,1
21.9044,0,20,20,218,delta,1
21.9249,0,20,20,218,delta,1
21.9457,0,20,20,218,delta,1
21.9659,0,20,20,218,delta,1
21.9974,0,20,20,218,delta,1
22.0175,0,20,20,218,delta,1
22.0374,0,20,20,218,delta,1
22.0583,0,20,20,218,delta,1
22.0787,0,20,20,218,delta,1
22.1095,0,20,20,218,delta,1
22.1293,0,20,20,218,delta,1
22.1493,0,20,20,218,delta,1
22.1697,0,20,20,218,delta,1
22.1896,0,20,20,218,delta,1
22.2203,0,20,20,218,delta,1
22.2405,0,20,20,218,delta,1
22.2606,0,20,20,218,delta,1
22.2808,0,20,20,218,delta,1
22.3016,0,20,20,218,delta,1
22.3322,0,20,20,218,delta,1
22.3523,0,20,20,218,delta,1
22.3726,0,20,20,218,delta,1
22.3928,0,20,20,218,delta,1
22.4134,0,20,20,218,delta,1
22.4447,0,20,20,218,delta,1
22.4647,0,20,20,218,delta,1
22.4847,0,20,20,218,delta,1
22.5049,0,20,20,218,delta,1
22.5257,0,20,20,218,delta,1
22.5563,0,20,20,218,delta,1
22.5766,0,20,20,218,delta,1
22.5966,0,20,20,218,delta,1
22.6169,0,20,20,218,delta,1
22.6378,0,20,20,218,delta,1
22.6692,0,20,20,218,delta,1
22.6895,0,20,20,218,delta,1
22.7096,0,20,20,218,delta,1
22.7299,0,20,20,218,delta,1
22.7509,0,20,20,218,delta,1
22.7825,0,20,20,218,delta,1
22.8025,0,20,20,218,delta,1
22.8227,0,20,20,218,delta,1
22.8431,0,20,20,218,delta,1
22.8635,0,20,20,218,delta,1
22.8946,0,20,20,218,delta,1
22.9145,0,20,20,218,delta,1
22.9345,0,20,20,218,delta,1
22.9549,0,20,20,218,delta,1
22.9763,0,20,20,218,delta,1
23.0072,0,20,20,218,delta,1
23.0274,0,20,20,218,delta,1
23.0474,0,20,20,218,delta,1
23.0676,0,20,20,218,delta,1
23.0878,0,20,20,218,delta,1
23.1197,0,20,20,218,delta,1
23.1396,0,20,20,218,delta,1
23.1595,0,20,20,218,delta,1
23.1795,0,20,20,218,delta,1
23.1995,0,20,20,218,delta,1
23.2315,0,20,20,218,delta,1
23.2521,0,20,20,218,delta,1
23.2725,0,20,20,218,delta,1
23.2926,0,20,20,218,delta,1
23.3125,0,20,20,218,delta,1
23.3435,0,20,20,218,delta,1
23.3635,0,20,20,218,delta,1
23.3834,0,20,20,218,delta,1
23.4037,0,20,20,218,delta,1
23.4236,0,20,20,218,delta,1
23.4548,0,20,20,218,delta,1
23.4754,0,20,20,218,delta,1
23.4955,0,20,20,218,delta,1
23.5158,0,20,20,218,delta,1
23.5366,0,20,20,218,delta,1
23.5676,0,20,20,218,delta,1
23.5874,0,20,20,218,delta,1
23.6076,0,20,20,218,delta,1
23.6279,0,20,20,218,delta,1
23.6486,0,20,20,218,delta,1
23.6794,0,20,20,218,delta,1
23.6993,0,20,20,218,delta,1
23.7194,0,20,20,218,delta,1
23.7399,0,20,20,218,delta,1
23.7609,0,20,20,218,delta,1
23.7922,0,20,20,218,delta,1
23.8126,0,20,20,218,delta,1
23.833,0,20,20,218,delta,1
23.8536,0,20,20,218,delta,1
23.8742,0,20,20,218,delta,1
23.9054,0,20,20,218,delta,1
23.9261,0,20,20,218,delta,1
23.9465,0,20,20,218,delta,1
23.9667,0,20,20,218,delta,1
23.9866,0,20,20,218,delta,1
24.0171,0,20,20,218,delta,1
24.0374,0,20,20,218,delta,1
24.0574,0,20,20,218,delta,1
24.0776,0,20,20,218,delta,1
24.0974,0,20,20,218,delta,1
24.1285,0,20,20,218,delta,1
24.1484,0,20,20,218,delta,1
24.1682,0,20,20,218,delta,1
24.1886,0,20,20,218,delta,1
24.2086,0,20,20,218,delta,1
24.2392,0,20,20,218,delta,1
24.2595,0,20,20,218,delta,1
24.2794,0,20,20,218,delta,1
24.2997,0,20,20,218,delta,1
24.3197,0,20,20,218,delta,1
24.3506,0,20,20,218,delta,1
24.3708,0,20,20,218,delta,1
24.3914,0,20,20,218,delta,1
24.4117,0,20,20,218,delta,1
24.4325,0,20,20,218,delta,1
24.4632,0,20,20,218,delta,1
24.4834,0,20,20,218,delta,1
24.5035,0,20,20,218,delta,1
24.5237,0,20,20,218,delta,1
24.5445,0,20,20,218,delta,1
24.5755,0,20,20,218,delta,1
24.5953,0,20,20,218,delta,1
24.6159,0,20,20,218,delta,1
24.6368,0,20,20,218,delta,1
24.6577,0,20,20,218,delta,1
24.6883,0,20,20,218,delta,1
24.7082,0,20,20,218,delta,1
24.7284,0,20,20,218,delta,1
24.7487,0,20,20,218,delta,1
24.7697,0,20,20,218,delta,1
24.8004,0,20,20,218,delta,1
24.8205,0,20,20,218,delta,1
24.8405,0,20,20,218,delta,1
24.8607,0,20,20,218,delta,1
24.8817,0,20,20,218,delta,1
24.9137,0,20,20,218,delta,1
24.9354,0,20,20,218,delta,1
24.9554,0,20,20,218,delta,1
24.9756,0,20,20,218,delta,1
24.9957,0,20,20,218,delta,1
25.0262,0,20,20,218,delta,1
25.0464,0,20,20,218,delta,1
25.0664,0,20,20,218,delta,1
25.0867,0,20,20,218,delta,1
25.1064,0,20,20,218,delta,1
25.1371,0,20,20,218,delta,1
25.1573,0,20,20,218,delta,1
25.1778,0,20,20,218,delta,1
25.2687,0,20,20,218,delta,1
25.3517,0,20,20,218,delta,1
25.3823,0,20,20,218,delta,1
25.4023,0,20,20,218,delta,1
25.4226,0,20,20,218,delta,1
25.4425,0,20,20,218,delta,1
25.4624,0,20,20,218,delta,1
25.4934,0,20,20,218,delta,1
25.5134,0,20,20,218,delta,1
25.5338,0,20,20,218,delta,1
25.5545,0,20,20,218,delta,1
25.5744,0,20,20,218,delta,1
25.6055,0,20,20,218,delta,1
25.6254,0,20,20,218,delta,1
25.6456,0,20,20,218,delta,1
25.6659,0,20,20,218,delta,1
25.6865,0,20,20,218,delta,1
25.7173,0,20,20,218,delta,1
25.7378,0,20,20,218,delta,1
25.759,0,20,20,218,delta,1
25.7797,0,20,20,218,delta,1
25.7999,0,20,20,218,delta,1
25.8315,0,20,20,218,delta,1
25.8516,0,20,20,218,delta,1
25.8726,0,20,20,218,delta,1
25.8926,0,20,20,218,delta,1
25.9128,0,20,20,218,delta,1
25.9451,0,20,20,218,delta,1
25.9656,0,20,20,218,delta,1
25.9868,0,20,20,218,delta,1
26.0082,0,20,20,218,delta,1
26.0304,0,20,20,218,delta,1
26.0614,0,20,20,218,delta,1
26.0816,0,20,20,218,delta,1
26.1018,0,20,20,218,delta,1
26.1225,0,20,20,218,delta,1
26.1428,0,20,20,218,delta,1
26.1743,0,20,20,218,delta,1
26.1946,0,20,20,218,delta,1
26.2143,0,20,20,218,delta,1
26.2346,0,20,20,218,delta,1
26.2548,0,20,20,218,delta,1
26.2862,0,20,20,218,delta,1
26.3065,0,20,20,218,delta,1
26.3266,0,20,20,218,delta,1
26.3466,0,20,20,218,delta,1
26.3667,0,20,20,218,delta,1
26.3984,0,20,20,218,delta,1
26.419,0,20,20,218,delta,1
26.4396,0,20,20,218,delta,1
26.4596,0,20,20,218,delta,1
26.4797,0,20,20,218,delta,1
26.5115,0,20,20,218,delta,1
26.5319,0,20,20,218,delta,1
26.5528,0,20,20,218,delta,1
26.5754,0,20,20,218,delta,1
26.596,0,20,20,218,delta,1
26.6274,0,20,20,218,delta,1
26.6473,0,20,20,218,delta,1
26.6674,0,20,20,218,delta,1
26.6877,0,20,20,218,delta,1
26.7083,0,20,20,218,delta,1
26.7391,0,20,20,218,delta,1
26.7591,0,20,20,218,delta,1
26.7793,0,20,20,218,delta,1
26.7997,0,20,20,218,delta,1
26.82,0,20,20,218,delta,1
26.8526,0,20,20,218,delta,1
26.8726,0,20,20,218,delta,1
26.8924,0,20,20,218,delta,1
26.9128,0,20,20,218,delta,1
26.9335,0,20,20,218,delta,1
26.9649,0,20,20,218,delta,1
26.9855,0,20,20,218,delta,1
27.0057,0,20,20,218,delta,1
27.0256,0,20,20,218,delta,1
27.0456,0,20,20,218,delta,1
27.0769,0,20,20,218,delta,1
27.0977,0,20,20,218,delta,1
27.1183,0,20,20,218,delta,1
27.1386,0,20,20,218,delta,1
27.1586,0,20,20,218,delta,1
27.1891,0,20,20,218,delta,1
27.2093,0,20,20,218,delta,1
27.2293,0,20,20,218,delta,1
27.2495,0,20,20,218,delta,1
27.2698,0,20,20,218,delta,1
27.3016,0,20,20,218,delta,1
27.3217,0,20,20,218,delta,1
27.3426,0,20,20,218,delta,1
27.3628,0,20,20,218,delta,1
27.3842,0,20,20,218,delta,1
27.4164,0,20,20,218,delta,1
27.4366,0,20,20,218,delta,1
27.4566,0,20,20,218,delta,1
27.477,0,20,20,218,delta,1
27.498,0,20,20,218,delta,1
27.5291,0,20,20,218,delta,1
27.5494,0,20,20,218,delta,1
27.5694,0,20,20,218,delta,1
27.5896,0,20,20,218,delta,1
27.6097,0,20,20,218,delta,1
27.6416,0,20,20,218,delta,1
27.6614,0,20,20,218,delta,1
27.6815,0,20,20,218,delta,1
27.7016,0,20,20,218,delta,1
27.7213,0,20,20,218,delta,1
27.7525,0,20,20,218,delta,1
27.7724,0,20,20,218,delta,1
27.7928,0,20,20,218,delta,1
27.8139,0,20,20,218,delta,1
27.8345,0,20,20,218,delta,1
27.8657,0,20,20,218,delta,1
27.8865,0,20,20,218,delta,1
27.9065,0,20,20,218,delta,1
27.9265,0,20,20,218,delta,1
27.9466,0,20,20,218,delta,1
27.9775,0,20,20,218,delta,1
27.9976,0,20,20,218,delta,1
28.0175,0,20,20,218,delta,1
28.0375,0,20,20,218,delta,1
28.0574,0,20,20,218,delta,1
28.0884,0,20,20,218,delta,1
28.1085,0,20,20,218,delta,1
28.1284,0,20,20,218,delta,1
28.1485,0,20,20,218,delta,1
28.1684,0,20,20,218,delta,1
28.1991,0,20,20,218,delta,1
28.2192,0,20,20,218,delta,1
28.2403,0,20,20,218,delta,1
28.2606,0,20,20,218,delta,1
28.2815,0,20,20,218,delta,1
28.3125,0,20,20,218,delta,1
28.3325,0,20,20,218,delta,1
28.3524,0,20,20,218,delta,1
28.3727,0,20,20,218,delta,1
28.3935,0,20,20,218,delta,1
28.4245,0,20,20,218,delta,1
28.4444,0,20,20,218,delta,1
28.4643,0,20,20,218,delta,1
28.4869,0,20,20,218,delta,1
28.5075,0,20,20,218,delta,1
28.5402,0,20,20,218,delta,1
28.5602,0,20,20,218,delta,1
28.5806,0,20,20,218,delta,1
28.6007,0,20,20,218,delta,1
28.6206,0,20,20,218,delta,1
28.6524,0,20,20,218,delta,1
28.6721,0,20,20,218,delta,1
28.6928,0,20,20,218,delta,1
28.7141,0,20,20,218,delta,1
28.7343,0,20,20,218,delta,1
28.7655,0,20,20,218,delta,1
28.7854,0,20,20,218,delta,1
28.8057,0,20,20,218,delta,1
28.8266,0,20,20,218,delta,1
28.8471,0,20,20,218,delta,1
28.8797,0,20,20,218,delta,1
28.9002,0,20,20,218,delta,1
28.9214,0,20,20,218,delta,1
28.9416,0,20,20,218,delta,1
28.9619,0,20,20,218,delta,1
28.9945,0,20,20,218,delta,1
29.0144,0,20,20,218,delta,1
29.0344,0,20,20,218,delta,1
29.0544,0,20,20,218,delta,1
29.0747,0,20,20,218,delta,1
29.1065,0,20,20,218,delta,1
29.1264,0,20,20,218,delta,1
29.1465,0,20,20,218,delta,1
29.1663,0,20,20,218,delta,1
29.1863,0,20,20,218,delta,1
29.2175,0,20,20,218,delta,1
29.2373,0,20,20,218,delta,1
29.2582,0,20,20,218,delta,1
29.2784,0,20,20,218,delta,1
29.2986,0,20,20,218,delta,1
29.3312,0,20,20,218,delta,1
29.3511,0,20,20,218,delta,1
29.3715,0,20,20,218,delta,1
29.3917,0,20,20,218,delta,1
29.4124,0,20,20,218,delta,1
29.444,0,20,20,218,delta,1
29.4642,0,20,20,218,delta,1
29.4851,0,20,20,218,delta,1
29.5052,0,20,20,218,delta,1
29.5252,0,20,20,218,delta,1
29.5559,0,20,20,218,delta,1
29.5765,0,20,20,218,delta,1
29.5967,0,20,20,218,delta,1
29.6174,0,20,20,218,delta,1
29.6373,0,20,20,218,delta,1
29.6684,0,20,20,218,delta,1
29.6881,0,20,20,218,delta,1
29.7086,0,20,20,218,delta,1
29.7455,0,20,20,218,delta,1
29.7656,0,20,20,218,delta,1
29.7974,0,20,20,218,delta,1
29.8175,0,20,20,218,delta,1
29.8375,0,20,20,218,delta,1
29.8576,0,20,20,218,delta,1
29.8782,0,20,20,218,delta,1
29.9098,0,20,20,218,delta,1
29.9309,0,20,20,218,delta,1
29.9513,0,20,20,218,delta,1
29.9732,0,20,20,218,delta,1
29.9934,0,20,20,218,delta,1
30.0243,0,20,20,218,delta,1
30.0444,0,20,20,218,delta,1
30.0643,0,20,20,218,delta,1
30.0845,0,20,20,218,delta,1
30.1045,0,20,20,218,delta,1
30.1355,0,20,20,218,delta,1
30.1556,0,20,20,218,delta,1
30.1755,0,20,20,218,delta,1
30.1958,0,20,20,218,delta,1
30.2164,0,20,20,218,delta,1
30.2473,0,20,20,218,delta,1
30.2673,0,20,20,218,delta,1
30.2875,0,20,20,218,delta,1
30.3076,0,20,20,218,delta,1
30.3275,0,20,20,218,delta,1
30.3584,0,20,20,218,delta,1
30.3783,0,20,20,218,delta,1
30.3991,0,20,20,218,delta,1
30.4197,0,20,20,218,delta,1
30.4405,0,20,20,218,delta,1
30.4721,0,20,20,218,delta,1
30.4923,0,20,20,218,delta,1
30.5124,0,20,20,218,delta,1
30.5325,0,20,20,218,delta,1
30.5525,0,20,20,218,delta,1
30.5833,0,20,20,218,delta,1
30.6035,0,20,20,218,delta,1
30.6236,0,20,20,218,delta,1
30.6441,0,20,20,218,delta,1
30.6648,0,20,20,218,delta,1
30.6963,0,20,20,218,delta,1
30.7164,0,20,20,218,delta,1
30.7366,0,20,20,218,delta,1
30.7567,0,20,20,218,delta,1
30.7775,0,20,20,218,delta,1
30.8086,0,20,20,218,delta,1
30.8283,0,20,20,218,delta,1
30.8485,0,20,20,218,delta,1
30.8685,0,20,20,218,delta,1
30.8885,0,20,20,218,delta,1
30.9192,0,20,20,218,delta,1
30.9393,0,20,20,218,delta,1
30.9593,0,20,20,218,delta,1
30.9795,0,20,20,218,delta,1
30.9996,0,20,20,218,delta,1
31.0301,0,20,20,218,delta,1
31.0502,0,20,20,218,delta,1
31.0704,0,20,20,218,delta,1
31.0905,0,20,20,218,delta,1
31.1102,0,20,20,218,delta,1
31.1417,0,20,20,218,delta,1
31.1622,0,20,20,218,delta,1
31.1823,0,20,20,218,delta,1
31.2024,0,20,20,218,delta,1
31.2225,0,20,20,218,delta,1
31.2534,0,20,20,218,delta,1
31.2736,0,20,20,218,delta,1
31.2946,0,20,20,218,delta,1
31.3148,0,20,20,218,delta,1
31.3354,0,20,20,218,delta,1
31.3664,0,20,20,218,delta,1
31.3868,0,20,20,218,delta,1
31.4074,0,20,20,218,delta,1
31.428,0,20,20,218,delta,1
31.4486,0,20,20,218,delta,1
31.4797,0,20,20,218,delta,1
31.5004,0,20,20,218,delta,1
31.5203,0,20,20,218,delta,1
31.5406,0,20,20,218,delta,1
31.5604,0,20,20,218,delta,1
31.5913,0,20,20,218,delta,1
31.6112,0,20,20,218,delta,1
31.6314,0,20,20,218,delta,1
31.6521,0,20,20,218,delta,1
31.6722,0,20,20,218,delta,1
31.7034,0,20,20,218,delta,1
31.7234,0,20,20,218,delta,1
31.7435,0,20,20,218,delta,1
31.7637,0,20,20,218,delta,1
31.7845,0,20,20,218,delta,1
31.8154,0,20,20,218,delta,1
31.8353,0,20,20,218,delta,1
31.8553,0,20,20,218,delta,1
31.8758,0,20,20,218,delta,1
31.8964,0,20,20,218,delta,1
31.9284,0,20,20,218,delta,1
31.9486,0,20,20,218,delta,1
31.9697,0,20,20,218,delta,1
31.991,0,20,20,218,delta,1
32.0114,0,20,20,218,delta,1
32.042,0,20,20,218,delta,1
32.0621,0,20,20,218,delta,1
32.0823,0,20,20,218,delta,1
32.1026,0,20,20,218,delta,1
32.1234,0,20,20,218,delta,1
32.1542,0,20,20,218,delta,1
32.1741,0,20,20,218,delta,1
32.1942,0,20,20,218,delta,1
32.2146,0,20,20,218,delta,1
32.2353,0,20,20,218,delta,1
32.2665,0,20,20,218,delta,1
32.2862,0,20,20,218,delta,1
32.3062,0,20,20,218,delta,1
32.3266,0,20,20,218,delta,1
32.3474,0,20,20,218,delta,1
32.3786,0,20,20,218,delta,1
32.3983,0,20,20,218,delta,1
32.4181,0,20,20,218,delta,1
32.4385,0,20,20,218,delta,1
32.4583,0,20,20,218,delta,1
32.4894,0,20,20,218,delta,1
32.5094,0,20,20,218,delta,1
32.5294,0,20,20,218,delta,1
32.5494,0,20,20,218,delta,1
32.5695,0,20,20,218,delta,1
32.6003,0,20,20,218,delta,1
32.6209,0,20,20,218,delta,1
32.6413,0,20,20,218,delta,1
32.6614,0,20,20,218,delta,1
32.6814,0,20,20,218,delta,1
32.7124,0,20,20,218,delta,1
32.7325,0,20,20,218,delta,1
32.7525,0,20,20,218,delta,1
32.7725,0,20,20,218,delta,1
32.7925,0,20,20,218,delta,1
32.8234,0,20,20,218,delta,1
32.8433,0,20,20,218,delta,1
32.8635,0,20,20,218,delta,1
32.8839,0,20,20,218,delta,1
32.9043,0,20,20,218,delta,1
32.9354,0,20,20,218,delta,1
32.9554,0,20,20,218,delta,1
32.9755,0,20,20,218,delta,1
32.996,0,20,20,218,delta,1
33.0162,0,20,20,218,delta,1
33.0471,0,20,20,218,delta,1
33.0674,0,20,20,218,delta,1
33.0874,0,20,20,218,delta,1
33.1078,0,20,20,218,delta,1
33.1285,0,20,20,218,delta,1
33.1592,0,20,20,218,delta,1
33.1792,0,20,20,218,delta,1
33.1994,0,20,20,218,delta,1
33.2201,0,20,20,218,delta,1
33.2403,0,20,20,218,delta,1
33.2715,0,20,20,218,delta,1
33.2915,0,20,20,218,delta,1
33.3113,0,20,20,218,delta,1
33.3314,0,20,20,218,delta,1
33.3513,0,20,20,218,delta,1
33.3826,0,20,20,218,delta,1
33.4042,0,20,20,218,delta,1
33.4248,0,20,20,218,delta,1
33.4457,0,20,20,218,delta,1
33.4663,0,20,20,218,delta,1
33.5003,0,20,20,218,delta,1
33.5883,0,20,20,218,delta,1
33.6769,0,20,20,218,delta,1
33.6974,0,20,20,218,delta,1
33.7172,0,20,20,218,delta,1
33.7505,0,20,20,218,delta,1
33.7703,0,20,20,218,delta,1
33.7909,0,20,20,218,delta,1
33.8116,0,20,20,218,delta,1
33.8325,0,20,20,218,delta,1
33.8629,0,20,20,218,delta,1
33.8838,0,20,20,218,delta,1
33.9048,0,20,20,218,delta,1
33.9254,0,20,20,218,delta,1
33.9454,0,20,20,218,delta,1
33.9763,0,20,20,218,delta,1
33.9961,0,20,20,218,delta,1
34.0173,0,20,20,218,delta,1
34.0373,0,20,20,218,delta,1
34.0573,0,20,20,218,delta,1
34.0884,0,20,20,218,delta,1
34.1086,0,20,20,218,delta,1
34.1294,0,20,20,218,delta,1
34.1495,0,20,20,218,delta,1
34.1703,0,20,20,218,delta,1
34.2012,0,20,20,218,delta,1
34.2212,0,20,20,218,delta,1
34.2414,0,20,20,218,delta,1
34.2617,0,20,20,218,delta,1
34.2838,0,20,20,218,delta,1
34.3163,0,20,20,218,delta,1
34.3364,0,20,20,218,delta,1
34.3577,0,20,20,218,delta,1
34.3782,0,20,20,218,delta,1
34.3985,0,20,20,218,delta,2
34.5046,0,0,0,218,delta,2
34.5247,0,0,0,218,delta,2
34.5452,0,0,0,218,delta,2
34.5655,0,0,0,218,delta,2
34.5852,0,0,0,218,delta,2
34.6164,0,0,0,218,delta,2
34.6365,0,0,0,218,delta,2
34.695,0,0,0,218,delta,2
34.7143,0,0,0,218,delta,2
34.7345,0,0,0,218,delta,2
34.7663,0,0,0,218,delta,2
34.7874,0,0,0,218,delta,2
34.8074,0,0,0,218,delta,2
34.8281,0,0,0,218,delta,2
34.8497,0,0,0,218,delta,2
34.8822,0,0,0,218,delta,2
34.9032,0,0,0,218,delta,2
34.9234,0,0,0,218,delta,2
34.9441,0,0,0,218,delta,2
34.9653,0,0,0,218,delta,2
34.9961,0,0,0,218,delta,2
35.0174,0,0,0,218,delta,2
35.0374,0,0,0,218,delta,2
35.0578,0,0,0,218,delta,2
35.0777,0,0,0,218,delta,2
35.1144,0,0,0,218,delta,2
35.1351,0,0,0,218,delta,2
35.1553,0,0,0,218,delta,2
35.1753,0,0,0,218,delta,2
35.1952,0,0,0,218,delta,2
35.2343,0,0,0,218,delta,2
35.2552,0,0,0,218,delta,2
35.2755,0,0,0,218,delta,2
35.2956,0,0,0,218,delta,2
35.3154,0,0,0,218,delta,2
35.3464,0,0,0,218,delta,2
35.3672,0,0,0,218,delta,2
35.3875,0,0,0,218,delta,2
35.4074,0,0,0,218,delta,2
35.4273,0,0,0,218,delta,2
35.4583,0,0,0,218,delta,2
35.4794,0,0,0,218,delta,2
35.4998,0,0,0,218,delta,2
35.5198,0,0,0,218,delta,2
35.5398,0,0,0,218,delta,2
35.5723,0,0,0,218,delta,2
35.5934,0,0,0,218,delta,2
35.6139,0,0,0,218,delta,2
35.6353,0,0,0,218,delta,2
35.6555,0,0,0,218,delta,2
35.6845,0,0,0,218,delta,2
35.7059,0,0,0,218,delta,2
35.727,0,0,0,218,delta,2
35.7485,0,0,0,218,delta,2
35.771,0,0,0,218,delta,2
35.8055,0,0,0,218,delta,2
35.8272,0,0,0,218,delta,2
35.8487,0,0,0,218,delta,2
35.8693,0,0,0,218,delta,2
35.8907,0,0,0,218,delta,2
35.9268,0,0,0,218,delta,2
35.947,0,0,0,218,delta,2
35.9682,0,0,0,218,delta,2
35.9889,0,0,0,218,delta,2
36.0102,0,0,0,218,delta,2
36.0413,0,0,0,218,delta,2
36.0623,0,0,0,218,delta,2
36.0823,0,0,0,218,delta,2
36.1025,0,0,0,218,delta,2
36.1222,0,0,0,218,delta,2
36.1531,0,0,0,218,delta,2
36.1742,0,0,0,218,delta,2
36.1941,0,0,0,218,delta,2
36.2144,0,0,0,218,delta,2
36.2343,0,0,0,218,delta,2
36.2664,0,0,0,218,delta,2
36.2865,0,0,0,218,delta,2
36.3063,0,0,0,218,delta,2
36.3267,0,0,0,218,delta,2
36.3483,0,0,0,218,delta,2
36.3795,0,0,0,218,delta,2
36.3993,0,0,0,218,delta,2
36.4195,0,0,0,218,delta,2
36.4417,0,0,0,218,delta,2
36.4623,0,0,0,218,delta,2
36.4952,0,0,0,218,delta,2
36.5155,0,0,0,218,delta,2
36.5359,0,0,0,218,delta,2
36.5564,0,0,0,218,delta,2
36.5764,0,0,0,218,delta,2
36.608,0,0,0,218,delta,2
36.6282,0,0,0,218,delta,2
36.6492,0,0,0,218,delta,2
36.6693,0,0,0,218,delta,2
36.6895,0,0,0,218,delta,2
36.7226,0,0,0,218,delta,2
36.7432,0,0,0,218,delta,2
36.7641,0,0,0,218,delta,2
36.7856,0,0,0,218,delta,2
36.8091,0,0,0,218,delta,2
36.841,0,0,0,218,delta,2
36.8617,0,0,0,218,delta,2
36.8824,0,0,0,218,delta,2
36.9035,0,0,0,218,delta,2
36.9241,0,0,0,218,delta,2
36.9566,0,0,0,218,delta,2
36.9775,0,0,0,218,delta,2
36.9973,0,0,0,218,delta,2
37.0173,0,0,0,218,delta,2
37.0375,0,0,0,218,delta,2
37.0683,0,0,0,218,delta,2
37.0885,0,0,0,218,delta,2
37.1094,0,0,0,218,delta,2
37.1293,0,0,0,218,delta,2
37.1499,0,0,0,218,delta,2
37.1819,0,0,0,218,delta,2
37.2035,0,0,0,218,delta,2
37.2233,0,0,0,218,delta,2
37.2434,0,0,0,218,delta,2
37.2639,0,0,0,218,delta,2
37.2956,0,0,0,218,delta,2
37.3174,0,0,0,218,delta,2
37.3373,0,0,0,218,delta,2
37.3599,0,0,0,218,delta,2
37.3815,0,0,0,218,delta,2
37.4126,0,0,0,218,delta,2
37.4332,0,0,0,218,delta,2
37.4535,0,0,0,218,delta,2
37.4742,0,0,0,218,delta,2
37.4943,0,0,0,218,delta,2
37.5265,0,0,0,218,delta,2
37.5484,0,0,0,218,delta,2
37.5684,0,0,0,218,delta,2
37.5885,0,0,0,218,delta,2
37.6096,0,0,0,218,delta,2
37.64,0,0,0,218,delta,2
37.6601,0,0,0,218,delta,2
37.6802,0,0,0,218,delta,2
37.7031,0,0,0,218,delta,2
37.7252,0,0,0,218,delta,2
37.7573,0,0,0,218,delta,2
37.7775,0,0,0,218,delta,2
37.7981,0,0,0,218,delta,2
37.8194,0,0,0,218,delta,2
37.8398,0,0,0,218,delta,2
37.8724,0,0,0,218,delta,2
37.8931,0,0,0,218,delta,2
37.9134,0,0,0,218,delta,2
37.9334,0,0,0,218,delta,2
37.9537,0,0,0,218,delta,2
37.9864,0,0,0,218,delta,2
38.0075,0,0,0,218,delta,2
