t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason,wrState
26.7718,0,0,0,191,delta,2
26.7931,0,0,0,191,delta,2
26.8132,0,0,0,191,delta,2
26.8333,0,0,0,191,delta,2
26.8643,0,0,0,191,delta,2
26.884,0,0,0,191,delta,2
26.9051,0,0,0,191,delta,2
26.9259,0,0,0,191,delta,2
26.9462,0,0,0,191,delta,2
26.9774,0,0,0,191,delta,2
26.9976,0,0,0,191,delta,2
27.0196,0,0,0,191,delta,2
27.0393,0,0,0,191,delta,2
27.0593,0,0,0,191,delta,2
27.0904,0,0,0,191,delta,2
27.1104,0,0,0,191,delta,2
27.1306,0,0,0,191,delta,2
27.1502,0,0,0,191,delta,2
27.1704,0,0,0,191,delta,2
27.2015,0,0,0,191,delta,2
27.2211,0,0,0,191,delta,2
27.2414,0,0,0,191,delta,2
27.2614,0,0,0,191,delta,2
27.2813,0,0,0,191,delta,2
27.3124,0,0,0,191,delta,2
27.3321,0,0,0,191,delta,2
27.3526,0,0,0,191,delta,2
27.3724,0,0,0,191,delta,2
27.3924,0,0,0,191,delta,2
27.4234,0,0,0,191,delta,2
27.4431,0,0,0,191,delta,2
27.4635,0,0,0,191,delta,2
27.4834,0,0,0,191,delta,2
27.5032,0,0,0,191,delta,2
27.5361,0,0,0,191,delta,2
27.556,0,0,0,191,delta,2
27.5766,0,0,0,191,delta,2
27.5963,0,0,0,191,delta,2
27.6163,0,0,0,191,delta,2
27.6477,0,0,0,191,delta,2
27.6684,0,0,0,191,delta,2
27.6884,0,0,0,191,delta,2
27.7082,0,0,0,191,delta,2
27.7281,0,0,0,191,delta,2
27.7607,0,0,0,191,delta,2
27.7823,0,0,0,191,delta,2
27.803,0,0,0,191,delta,2
27.8235,0,0,0,191,delta,2
27.8434,0,0,0,191,delta,2
27.8746,0,0,0,191,delta,2
27.8942,0,0,0,191,delta,2
27.9144,0,0,0,191,delta,2
27.9344,0,0,0,191,delta,2
27.9543,0,0,0,191,delta,2
27.9864,0,0,0,191,delta,2
28.0063,0,0,0,191,delta,2
28.0265,0,0,0,191,delta,2
28.0464,0,0,0,191,delta,2
28.0662,0,0,0,191,delta,2
28.0976,0,0,0,191,delta,2
28.1174,0,0,0,191,delta,2
28.1376,0,0,0,191,delta,2
28.1592,0,0,0,191,delta,2
28.1791,0,0,0,191,delta,2
28.2102,0,0,0,191,delta,2
28.2302,0,0,0,191,delta,2
28.2505,0,0,0,191,delta,2
28.2704,0,0,0,191,delta,2
28.2902,0,0,0,191,delta,2
28.3225,0,0,0,191,delta,2
28.343,0,0,0,191,delta,2
28.3638,0,0,0,191,delta,2
28.3843,0,0,0,191,delta,2
28.4044,0,0,0,191,delta,2
28.4353,0,0,0,191,delta,2
28.4551,0,0,0,191,delta,2
28.4753,0,0,0,191,delta,2
28.4954,0,0,0,191,delta,2
28.5152,0,0,0,191,delta,2
28.5463,0,0,0,191,delta,2
28.5664,0,0,0,191,delta,2
28.5866,0,0,0,191,delta,2
28.6064,0,0,0,191,delta,2
28.6262,0,0,0,191,delta,2
28.6572,0,0,0,191,delta,2
28.6775,0,0,0,191,delta,2
28.6985,0,0,0,191,delta,2
28.7187,0,0,0,191,delta,2
28.7393,0,0,0,191,delta,2
28.7716,0,0,0,191,delta,2
28.7921,0,0,0,191,delta,2
28.8125,0,0,0,191,delta,2
28.8324,0,0,0,191,delta,2
28.8524,0,0,0,191,delta,2
28.8837,0,0,0,191,delta,2
28.9055,0,0,0,191,delta,2
28.9257,0,0,0,191,delta,2
28.9472,0,0,0,191,delta,2
28.9673,0,0,0,191,delta,2
28.9993,0,0,0,191,delta,2
29.0193,0,0,0,191,delta,2
29.0396,0,0,0,191,delta,2
29.0595,0,0,0,191,delta,2
29.0793,0,0,0,191,delta,2
29.1103,0,0,0,191,delta,2
29.1303,0,0,0,191,delta,2
29.151,0,0,0,191,delta,2
29.1715,0,0,0,191,delta,2
29.1914,0,0,0,191,delta,2
29.2228,0,0,0,191,delta,2
29.2434,0,0,0,191,delta,2
29.2643,0,0,0,191,delta,2
29.2845,0,0,0,191,delta,2
29.3044,0,0,0,191,delta,2
29.3354,0,0,0,191,delta,2
29.3552,0,0,0,191,delta,2
29.3754,0,0,0,191,delta,2
29.3955,0,0,0,191,delta,2
29.4154,0,0,0,191,delta,2
29.446,0,0,0,191,delta,2
29.4663,0,0,0,191,delta,2
29.4866,0,0,0,191,delta,2
29.5064,0,0,0,191,delta,2
29.5263,0,0,0,191,delta,2
29.5575,0,0,0,191,delta,2
29.5774,0,0,0,191,delta,2
29.5978,0,0,0,191,delta,2
29.6184,0,0,0,191,delta,2
29.6383,0,0,0,191,delta,2
29.6695,0,0,0,191,delta,2
29.6894,0,0,0,191,delta,2
29.7097,0,0,0,191,delta,2
29.8047,0,0,0,191,delta,2
30.2717,0,0,0,191,delta,1
30.3722,0,0,0,191,delta,1
30.3922,0,0,0,191,delta,1
30.4122,0,0,0,191,delta,1
30.4333,0,0,0,191,delta,1
30.4529,0,0,0,191,delta,1
30.4844,0,0,0,191,delta,1
30.5042,0,0,0,191,delta,1
30.5241,0,0,0,191,delta,1
30.5447,0,0,0,191,delta,1
30.5654,0,0,0,191,delta,1
30.5963,0,0,0,191,delta,1
30.6162,0,0,0,191,delta,1
30.6377,0,0,0,191,delta,1
30.6644,0,0,0,191,delta,1
30.6844,0,0,0,191,delta,1
30.7152,0,0,0,191,delta,1
30.7352,0,0,0,191,delta,1
30.7553,0,0,0,191,delta,1
30.7752,0,0,0,191,delta,1
30.7954,0,0,0,191,delta,1
30.8263,0,0,0,191,delta,1
30.8467,0,0,0,191,delta,1
30.8672,0,0,0,191,delta,1
30.8872,0,0,0,191,delta,1
30.907,0,0,0,191,delta,1
30.9388,0,0,0,191,delta,1
30.9589,0,0,0,191,delta,1
30.9792,0,0,0,191,delta,1
30.9992,0,0,0,191,delta,1
31.0192,0,0,0,191,delta,1
31.0502,0,0,0,191,delta,1
31.07,0,0,0,191,delta,1
31.0902,0,0,0,191,delta,1
31.1101,0,0,0,191,delta,1
31.1299,0,0,0,191,delta,1
31.1608,0,0,0,191,delta,1
31.1814,0,0,0,191,delta,1
31.2014,0,0,0,191,delta,1
31.221,0,0,0,191,delta,1
31.241,0,0,0,191,delta,1
31.272,0,0,0,191,delta,1
31.2919,0,0,0,191,delta,1
31.3123,0,0,0,191,delta,1
31.3322,0,0,0,191,delta,1
31.3522,0,0,0,191,delta,1
31.3832,0,0,0,191,delta,1
31.4029,0,0,0,191,delta,1
31.4233,0,0,0,191,delta,1
31.443,0,0,0,191,delta,1
31.463,0,0,0,191,delta,1
31.4941,0,0,0,191,delta,1
31.5139,0,0,0,191,delta,1
31.5343,0,0,0,191,delta,1
31.5541,0,0,0,191,delta,1
31.5739,0,0,0,191,delta,1
31.6048,0,0,0,191,delta,1
31.625,0,0,0,191,delta,1
31.6452,0,0,0,191,delta,1
31.665,0,0,0,191,delta,1
31.685,0,0,0,191,delta,1
31.7158,0,0,0,191,delta,1
31.736,0,0,0,191,delta,1
31.7571,0,0,0,191,delta,1
31.7772,0,0,0,191,delta,1
31.7973,0,0,0,191,delta,1
31.8281,0,0,0,191,delta,1
31.8495,0,0,0,191,delta,1
31.8706,0,0,0,191,delta,1
31.8911,0,0,0,191,delta,1
31.9114,0,0,0,191,delta,1
31.9417,0,0,0,191,delta,1
31.9619,0,0,0,191,delta,1
31.9824,0,0,0,191,delta,1
32.0023,0,0,0,191,delta,1
32.0221,0,0,0,191,delta,1
32.0533,0,0,0,191,delta,1
32.0734,0,0,0,191,delta,1
32.0936,0,0,0,191,delta,1
32.1152,0,0,0,191,delta,1
32.135,0,0,0,191,delta,1
32.1664,0,0,0,191,delta,1
32.1862,0,0,0,191,delta,1
32.2071,0,0,0,191,delta,1
32.227,0,0,0,191,delta,1
32.2471,0,0,0,191,delta,1
32.2779,0,0,0,191,delta,1
32.2982,0,0,0,191,delta,1
32.3184,0,0,0,191,delta,1
32.3382,0,0,0,191,delta,1
32.3583,0,0,0,191,delta,1
32.3892,0,0,0,191,delta,1
32.409,0,0,0,191,delta,1
32.4294,0,0,0,191,delta,1
32.4492,0,0,0,191,delta,1
32.4691,0,0,0,191,delta,1
32.5003,0,0,0,191,delta,1
32.5202,0,0,0,191,delta,1
32.5406,0,0,0,191,delta,1
32.5611,0,0,0,191,delta,1
32.5812,0,0,0,191,delta,1
32.612,0,0,0,191,delta,1
32.6322,0,0,0,191,delta,1
32.6525,0,0,0,191,delta,1
32.6722,0,0,0,191,delta,1
32.6922,0,0,0,191,delta,1
32.7232,0,0,0,191,delta,1
32.743,0,0,0,191,delta,1
32.7632,0,0,0,191,delta,1
32.7831,0,0,0,191,delta,1
32.803,0,0,0,191,delta,1
32.8339,0,0,0,191,delta,1
32.8539,0,0,0,191,delta,1
32.8743,0,0,0,191,delta,1
32.8941,0,0,0,191,delta,1
32.914,0,0,0,191,delta,1
32.9448,0,0,0,191,delta,1
32.9649,0,0,0,191,delta,1
32.9853,0,0,0,191,delta,1
33.0051,0,0,0,191,delta,1
33.0256,0,0,0,191,delta,1
33.0573,0,0,0,191,delta,1
33.0778,0,0,0,191,delta,1
33.0984,0,0,0,191,delta,1
33.1182,0,0,0,191,delta,1
33.1384,0,0,0,191,delta,1
33.1694,0,0,0,191,delta,1
33.189,0,0,0,191,delta,1
33.2094,0,0,0,191,delta,1
33.2291,0,0,0,191,delta,1
33.2492,0,0,0,191,delta,1
33.28,0,0,0,191,delta,1
33.3002,0,0,0,191,delta,1
33.3204,0,0,0,191,delta,1
33.3403,0,0,0,191,delta,1
33.3601,0,0,0,191,delta,1
33.3911,0,0,0,191,delta,1
33.4109,0,0,0,191,delta,1
33.4313,0,0,0,191,delta,1
33.4509,0,0,0,191,delta,1
33.4711,0,0,0,191,delta,1
33.5024,0,0,0,191,delta,1
33.5221,0,0,0,191,delta,1
33.5423,0,0,0,191,delta,1
33.5623,0,0,0,191,delta,1
33.5822,0,0,0,191,delta,1
33.613,0,0,0,191,delta,1
33.633,0,0,0,191,delta,1
33.6533,0,0,0,191,delta,1
33.674,0,0,0,191,delta,1
33.6942,0,0,0,191,delta,1
33.725,0,0,0,191,delta,1
33.7449,0,0,0,191,delta,1
33.7652,0,0,0,191,delta,1
33.785,0,0,0,191,delta,1
33.8051,0,0,0,191,delta,1
33.8361,0,0,0,191,delta,1
33.8561,0,0,0,191,delta,1
33.8763,0,0,0,191,delta,1
33.8961,0,0,0,191,delta,1
33.9163,0,0,0,191,delta,1
33.9471,0,0,0,191,delta,1
33.9674,0,0,0,191,delta,1
33.9874,0,0,0,191,delta,1
34.0077,0,0,0,191,delta,1
34.0283,0,0,0,191,delta,1
34.0601,0,0,0,191,delta,1
34.0802,0,0,0,191,delta,1
34.1008,0,0,0,191,delta,1
34.1211,0,0,0,191,delta,1
34.1412,0,0,0,191,delta,2
34.291,0,0,0,191,delta,2
34.3113,0,0,0,191,delta,2
34.3313,0,0,0,191,delta,2
34.3529,0,0,0,191,delta,2
34.3742,0,0,0,191,delta,2
34.4066,21,4,4,192,none,2
34.4328,97,46,4,192,interval,2
34.4573,92,75,4,192,interval,2
34.4842,92,75,4,192,interval,2
34.5332,100,84,4,192,interval,2
34.6109,92,91,91,193,delta,2
34.6527,92,94,91,193,interval,2
34.7035,92,94,91,193,interval,2
34.7481,100,96,91,193,interval,2
34.7975,92,96,96,194,none,2
34.8767,92,96,96,194,delta,2
34.9191,92,95,96,194,delta,2
34.969,100,97,96,194,delta,2
35.0196,92,97,98,195,delta,2
35.0668,83,92,98,195,interval,2
35.1386,61,78,98,195,interval,2
35.18,46,60,98,195,interval,2
35.2262,38,49,55,196,interval,2
35.2751,23,36,55,196,interval,2
35.2974,34,32,55,196,interval,2
35.3572,92,64,55,196,interval,2
35.3983,92,80,55,196,interval,2
35.4454,92,84,82,197,interval,2
35.4921,92,91,82,197,interval,2
35.5425,100,96,82,197,interval,2
35.6158,92,96,82,197,interval,2
35.6604,92,96,97,198,delta,2
35.7068,99,98,97,198,delta,2
35.7563,92,97,97,198,delta,2
35.8052,92,97,97,198,delta,2
35.8808,92,97,97,198,delta,2
35.9227,100,98,97,198,delta,2
35.9726,92,97,99,199,interval,2
36.0189,100,99,99,199,delta,2
36.0646,92,96,99,199,interval,2
36.1416,92,96,99,199,interval,2
36.1834,92,96,97,200,delta,2
36.2318,92,95,97,200,interval,2
36.278,92,96,97,200,delta,2
36.326,92,96,97,200,delta,2
36.4037,92,96,95,201,delta,2
36.4459,92,95,95,201,delta,2
36.4927,92,95,95,201,delta,2
36.5428,100,97,95,201,interval,2
36.5905,92,96,95,201,delta,2
36.6666,92,97,97,202,delta,2
36.709,92,97,97,202,delta,2
36.7568,92,96,97,202,delta,2
36.8068,92,96,97,202,delta,2
36.854,100,97,97,202,delta,2
36.9284,92,96,97,202,delta,2
36.9728,100,98,97,202,delta,2
37.0412,92,97,99,203,interval,2
37.0916,100,98,99,203,delta,2
37.1382,92,97,99,203,interval,2
37.2136,92,97,99,203,interval,2
37.2598,100,98,99,203,delta,2
37.3282,92,97,97,204,none,2
37.3788,92,97,97,204,delta,2
37.4244,92,96,97,204,delta,2
37.504,92,97,97,204,delta,2
37.5436,100,98,97,204,delta,2
37.6125,92,97,99,205,interval,2
37.6624,92,97,99,205,interval,2
37.7091,92,96,99,205,interval,2
37.7851,92,97,99,205,interval,2
37.8303,100,98,97,206,delta,2
37.8766,100,99,97,206,interval,2
37.9214,100,98,97,206,delta,2
37.9725,92,96,97,206,delta,2
38.0465,92,96,97,206,delta,2
38.0941,99,97,97,206,delta,2
38.1421,92,96,97,206,delta,2
38.189,100,98,97,206,delta,2
38.2366,92,97,97,206,delta,2
38.3125,92,97,97,206,delta,2
38.3559,100,98,97,206,delta,2
38.4059,92,97,97,206,delta,2
38.4539,100,98,97,206,delta,2
38.4969,100,97,97,206,delta,2
38.5547,92,96,97,206,delta,2
38.5958,92,96,97,206,delta,2
38.641,100,96,95,207,delta,2
38.6701,92,96,95,207,delta,2
38.717,87,94,95,207,delta,2
38.7923,65,80,95,207,interval,2
38.8319,57,72,95,207,interval,2
38.8776,42,66,66,208,none,2
38.9035,35,51,66,208,interval,2
38.9515,20,40,66,208,interval,2
38.9868,20,21,66,208,interval,2
39.008,20,20,66,208,interval,2
39.0307,20,20,66,208,interval,2
39.0517,20,20,66,208,interval,2
39.0749,20,20,20,209,none,2
39.1104,20,20,20,209,delta,2
39.1316,20,20,20,209,delta,2
39.1536,20,20,20,209,delta,2
39.176,20,20,20,209,delta,2
39.1972,20,20,20,209,delta,2
39.2282,20,20,20,209,delta,2
39.2491,20,20,20,209,delta,2
39.2695,20,20,20,209,delta,2
39.2917,20,20,20,209,delta,2
39.3135,20,20,20,209,delta,2
39.3498,20,20,20,209,delta,2
39.3715,20,20,20,209,delta,2
39.3936,20,20,20,209,delta,2
39.4152,20,20,20,209,delta,2
39.4378,20,20,20,209,delta,2
39.4717,20,20,20,209,delta,2
39.4935,20,20,20,209,delta,2
39.5138,42,24,24,210,none,2
39.5661,20,25,24,210,delta,2
39.608,20,21,24,210,interval,2
39.6389,20,20,24,210,interval,2
39.6609,20,20,24,210,interval,2
39.6839,20,20,24,210,interval,2
39.7048,64,29,24,210,interval,2
39.7359,100,43,43,211,none,2
39.8094,92,74,43,211,interval,2
39.8551,92,82,43,211,interval,2
39.9022,92,90,43,211,interval,2
39.9491,100,94,90,212,interval,2
39.9989,100,96,90,212,interval,2
