t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason
22.2845,0,0,0,85,delta
22.3047,0,0,0,85,delta
22.3243,0,0,0,85,delta
22.3447,0,0,0,85,delta
22.3646,0,0,0,85,delta
22.3843,0,0,0,85,delta
22.4045,0,0,0,85,delta
22.4248,0,0,0,85,delta
22.4445,0,0,0,85,delta
22.4645,0,0,0,85,delta
22.4849,0,0,0,85,delta
22.5044,0,0,0,85,delta
22.5244,0,0,0,85,delta
22.5448,0,0,0,85,delta
22.5644,0,0,0,85,delta
22.5845,0,0,0,85,delta
22.6047,0,0,0,85,delta
22.6245,0,0,0,85,delta
22.6445,0,0,0,85,delta
22.6649,0,0,0,85,delta
22.6846,0,0,0,85,delta
22.7048,0,0,0,85,delta
22.7248,0,0,0,85,delta
22.7445,0,0,0,85,delta
22.7645,0,0,0,85,delta
22.785,0,0,0,85,delta
22.8055,0,0,0,85,delta
22.8255,0,0,0,85,delta
22.8459,0,0,0,85,delta
22.8658,0,0,0,85,delta
22.8856,0,0,0,85,delta
22.9056,0,0,0,85,delta
22.9257,0,0,0,85,delta
22.9456,0,0,0,85,delta
22.9661,0,0,0,85,delta
22.9864,0,0,0,85,delta
23.0064,0,0,0,85,delta
23.0266,0,0,0,85,delta
23.0463,0,0,0,85,delta
23.0664,0,0,0,85,delta
23.0864,0,0,0,85,delta
23.1062,0,0,0,85,delta
23.1264,0,0,0,85,delta
23.1467,0,0,0,85,delta
23.1667,0,0,0,85,delta
23.1865,0,0,0,85,delta
23.2065,0,0,0,85,delta
23.2263,0,0,0,85,delta
23.2468,0,0,0,85,delta
23.2666,0,0,0,85,delta
23.2865,0,0,0,85,delta
23.3063,0,0,0,85,delta
23.3266,0,0,0,85,delta
23.3463,0,0,0,85,delta
23.3663,0,0,0,85,delta
23.3865,0,0,0,85,delta
23.4063,0,0,0,85,delta
23.4265,0,0,0,85,delta
23.4469,0,0,0,85,delta
23.4664,0,0,0,85,delta
23.4865,0,0,0,85,delta
23.5067,0,0,0,85,delta
23.5264,0,0,0,85,delta
23.5471,0,0,0,85,delta
23.5679,0,0,0,85,delta
23.5903,0,0,0,85,delta
23.6637,0,0,0,85,delta
23.7546,0,0,0,85,delta
23.775,0,0,0,85,delta
23.7955,0,0,0,85,delta
23.8164,0,0,0,85,delta
23.8367,0,0,0,85,delta
23.8564,0,0,0,85,delta
23.8766,0,0,0,85,delta
23.8964,0,0,0,85,delta
23.9165,0,0,0,85,delta
23.9368,0,0,0,85,delta
23.9563,0,0,0,85,delta
23.9764,0,0,0,85,delta
23.9967,0,0,0,85,delta
24.0163,0,0,0,85,delta
24.0363,0,0,0,85,delta
24.0564,0,0,0,85,delta
24.0763,0,0,0,85,delta
24.0963,0,0,0,85,delta
24.1165,0,0,0,85,delta
24.1363,0,0,0,85,delta
24.1566,0,0,0,85,delta
24.1766,0,0,0,85,delta
24.1963,0,0,0,85,delta
24.2163,0,0,0,85,delta
24.2368,0,0,0,85,delta
24.2564,0,0,0,85,delta
24.2764,0,0,0,85,delta
24.297,0,0,0,85,delta
24.3173,0,0,0,85,delta
24.3374,0,0,0,85,delta
24.3574,0,0,0,85,delta
24.3774,0,0,0,85,delta
24.3973,0,0,0,85,delta
24.4175,0,0,0,85,delta
24.4374,0,0,0,85,delta
24.4575,0,0,0,85,delta
24.4776,0,0,0,85,delta
24.4975,0,0,0,85,delta
24.5176,0,0,0,85,delta
24.5382,0,0,0,85,delta
24.5586,0,0,0,85,delta
24.5783,0,0,0,85,delta
24.5986,0,0,0,85,delta
24.6184,0,0,0,85,delta
24.6386,0,0,0,85,delta
24.659,0,0,0,85,delta
24.6798,0,0,0,85,delta
24.6993,0,0,0,85,delta
24.7198,0,0,0,85,delta
24.7395,0,0,0,85,delta
24.7598,0,0,0,85,delta
24.7797,0,0,0,85,delta
24.7995,0,0,0,85,delta
24.8193,0,0,0,85,delta
24.8396,0,0,0,85,delta
24.8595,0,0,0,85,delta
24.8796,0,0,0,85,delta
24.8996,0,0,0,85,delta
24.9194,0,0,0,85,delta
24.9393,0,0,0,85,delta
24.9595,0,0,0,85,delta
24.9794,0,0,0,85,delta
24.9995,0,0,0,85,delta
25.0196,0,0,0,85,delta
25.0394,0,0,0,85,delta
25.0592,0,0,0,85,delta
25.0796,0,0,0,85,delta
25.0994,0,0,0,85,delta
25.1193,0,0,0,85,delta
25.1395,0,0,0,85,delta
25.1592,0,0,0,85,delta
25.1795,0,0,0,85,delta
25.1994,0,0,0,85,delta
25.2193,0,0,0,85,delta
25.2393,0,0,0,85,delta
25.2595,0,0,0,85,delta
25.2793,0,0,0,85,delta
25.2994,0,0,0,85,delta
25.3198,0,0,0,85,delta
25.3396,0,0,0,85,delta
25.3596,0,0,0,85,delta
25.3794,0,0,0,85,delta
25.3994,0,0,0,85,delta
25.4193,0,0,0,85,delta
25.4397,0,0,0,85,delta
25.4594,0,0,0,85,delta
25.4793,0,0,0,85,delta
25.4997,0,0,0,85,delta
25.5195,0,0,0,85,delta
25.5404,0,0,0,85,delta
25.5606,0,0,0,85,delta
25.5803,0,0,0,85,delta
25.6004,0,0,0,85,delta
25.6206,0,0,0,85,delta
25.6405,0,0,0,85,delta
25.6602,0,0,0,85,delta
25.6806,0,0,0,85,delta
25.7002,0,0,0,85,delta
25.7203,0,0,0,85,delta
25.7404,0,0,0,85,delta
25.7603,0,0,0,85,delta
25.7802,0,0,0,85,delta
25.8007,0,0,0,85,delta
25.8204,0,0,0,85,delta
25.8403,0,0,0,85,delta
25.8606,0,0,0,85,delta
25.8803,0,0,0,85,delta
25.9003,0,0,0,85,delta
25.9205,0,0,0,85,delta
25.9404,0,0,0,85,delta
25.9603,0,0,0,85,delta
25.9807,0,0,0,85,delta
26.0005,0,0,0,85,delta
26.0212,0,0,0,85,delta
26.0415,0,0,0,85,delta
26.0612,0,0,0,85,delta
26.0813,0,0,0,85,delta
26.1018,0,0,0,85,delta
26.1216,0,0,0,85,delta
26.1416,0,0,0,85,delta
26.1617,0,0,0,85,delta
26.1813,0,0,0,85,delta
26.2012,0,0,0,85,delta
26.2215,0,0,0,85,delta
26.2416,0,0,0,85,delta
26.2614,0,0,0,85,delta
26.2815,0,0,0,85,delta
26.3014,0,0,0,85,delta
26.3213,0,0,0,85,delta
26.3416,0,0,0,85,delta
26.3613,0,0,0,85,delta
26.3812,0,0,0,85,delta
26.4016,0,0,0,85,delta
26.4212,0,0,0,85,delta
26.4413,0,0,0,85,delta
26.4616,0,0,0,85,delta
26.4812,0,0,0,85,delta
26.5012,0,0,0,85,delta
26.5217,0,0,0,85,delta
26.5415,0,0,0,85,delta
26.5614,0,0,0,85,delta
26.5816,0,0,0,85,delta
26.6012,0,0,0,85,delta
26.6214,0,0,0,85,delta
26.642,0,0,0,85,delta
26.6631,0,0,0,85,delta
26.6834,0,0,0,85,delta
26.7035,0,0,0,85,delta
26.7235,0,0,0,85,delta
26.7431,0,0,0,85,delta
26.7636,0,0,0,85,delta
26.7833,0,0,0,85,delta
26.8035,0,0,0,85,delta
26.8234,0,0,0,85,delta
26.8435,0,0,0,85,delta
26.8635,0,0,0,85,delta
26.8839,0,0,0,85,delta
26.9045,0,0,0,85,delta
26.9242,0,0,0,85,delta
26.9446,0,0,0,85,delta
26.9643,0,0,0,85,delta
26.9842,0,0,0,85,delta
27.0045,0,0,0,85,delta
27.0244,0,0,0,85,delta
27.0443,0,0,0,85,delta
27.0645,0,0,0,85,delta
27.0844,0,0,0,85,delta
27.1042,0,0,0,85,delta
27.1245,0,0,0,85,delta
27.1442,0,0,0,85,delta
27.1643,0,0,0,85,delta
27.1844,0,0,0,85,delta
27.2045,0,0,0,85,delta
27.2242,0,0,0,85,delta
27.2446,0,0,0,85,delta
27.2645,0,0,0,85,delta
27.2842,0,0,0,85,delta
27.3044,0,0,0,85,delta
27.3242,0,0,0,85,delta
27.3444,0,0,0,85,delta
27.3644,0,0,0,85,delta
27.3845,0,0,0,85,delta
27.4048,0,0,0,85,delta
27.4247,0,0,0,85,delta
27.4446,0,0,0,85,delta
27.4645,0,0,0,85,delta
27.4849,0,0,0,85,delta
27.5053,0,0,0,85,delta
27.5256,0,0,0,85,delta
27.5455,0,0,0,85,delta
27.5654,0,0,0,85,delta
27.5853,0,0,0,85,delta
27.6056,0,0,0,85,delta
27.6254,0,0,0,85,delta
27.6452,0,0,0,85,delta
27.6656,0,0,0,85,delta
27.6854,0,0,0,85,delta
27.7055,0,0,0,85,delta
27.7254,0,0,0,85,delta
27.7453,0,0,0,85,delta
27.7653,0,0,0,85,delta
27.7856,0,0,0,85,delta
27.8053,0,0,0,85,delta
27.8253,0,0,0,85,delta
27.8455,0,0,0,85,delta
27.8652,0,0,0,85,delta
27.8852,0,0,0,85,delta
27.906,0,0,0,85,delta
27.9267,0,0,0,85,delta
27.9465,0,0,0,85,delta
27.967,0,0,0,85,delta
27.9872,0,0,0,85,delta
28.0076,0,0,0,85,delta
28.0276,0,0,0,85,delta
28.0473,0,0,0,85,delta
28.0672,0,0,0,85,delta
28.0875,0,0,0,85,delta
28.1072,0,0,0,85,delta
28.1272,0,0,0,85,delta
28.1481,0,0,0,85,delta
28.1684,0,0,0,85,delta
28.1885,0,0,0,85,delta
28.2084,0,0,0,85,delta
28.2283,0,0,0,85,delta
28.2483,0,0,0,85,delta
28.2685,0,0,0,85,delta
28.2883,0,0,0,85,delta
28.3082,0,0,0,85,delta
28.3285,0,0,0,85,delta
28.3482,0,0,0,85,delta
28.3684,0,0,0,85,delta
28.3884,0,0,0,85,delta
28.4083,0,0,0,85,delta
28.4281,0,0,0,85,delta
28.4486,0,0,0,85,delta
28.4683,0,0,0,85,delta
28.4885,0,0,0,85,delta
28.5084,0,0,0,85,delta
28.5283,0,0,0,85,delta
28.5489,0,0,0,85,delta
28.5687,0,0,0,85,delta
28.5884,0,0,0,85,delta
28.6083,0,0,0,85,delta
28.6286,0,0,0,85,delta
28.6485,0,0,0,85,delta
28.6683,0,0,0,85,delta
28.6898,0,0,0,85,delta
28.711,0,0,0,85,delta
28.8006,0,0,0,85,delta
28.8929,0,0,0,85,delta
28.9825,0,0,0,85,delta
29.0028,0,0,0,85,delta
29.0621,0,0,0,85,delta
29.0834,0,0,0,85,delta
29.1036,0,0,0,85,delta
29.1236,0,0,0,85,delta
29.1436,0,0,0,85,delta
29.1639,0,0,0,85,delta
29.1835,0,0,0,85,delta
29.2035,0,0,0,85,delta
29.2237,0,0,0,85,delta
29.2437,0,0,0,85,delta
29.2637,0,0,0,85,delta
29.284,0,0,0,85,delta
29.3054,0,0,0,85,delta
29.3255,0,0,0,85,delta
29.3459,0,0,0,85,delta
29.3658,0,0,0,85,delta
29.3855,0,0,0,85,delta
29.4057,0,0,0,85,delta
29.4254,0,0,0,85,delta
29.4454,0,0,0,85,delta
29.4657,0,0,0,85,delta
29.4861,0,0,0,85,delta
29.5075,0,0,0,85,delta
29.5279,0,0,0,85,delta
29.5477,0,0,0,85,delta
29.5676,0,0,0,85,delta
29.588,0,0,0,85,delta
29.6096,0,0,0,85,delta
29.6293,0,0,0,85,delta
29.6497,0,0,0,85,delta
29.6696,0,0,0,85,delta
29.6896,0,0,0,85,delta
29.7096,0,0,0,85,delta
29.7295,0,0,0,85,delta
29.7495,0,0,0,85,delta
29.7697,0,0,0,85,delta
29.7896,0,0,0,85,delta
29.8095,0,0,0,85,delta
29.8301,0,0,0,85,delta
29.8515,0,0,0,85,delta
29.8714,0,0,0,85,delta
29.8921,0,0,0,85,delta
29.9143,0,0,0,85,delta
29.9381,0,0,0,85,delta
29.9594,0,0,0,85,delta
29.9793,0,0,0,85,delta
29.9997,0,0,0,85,delta
30.0197,0,0,0,85,delta
30.0399,0,0,0,85,delta
30.0603,0,0,0,85,delta
30.0806,0,0,0,85,delta
30.1004,0,0,0,85,delta
30.1207,0,0,0,85,delta
30.1404,0,0,0,85,delta
30.1604,0,0,0,85,delta
30.1807,0,0,0,85,delta
30.2007,0,0,0,85,delta
30.2205,0,0,0,85,delta
30.2407,0,0,0,85,delta
30.2605,0,0,0,85,delta
30.2805,0,0,0,85,delta
30.3008,0,0,0,85,delta
30.3205,0,0,0,85,delta
30.3404,0,0,0,85,delta
30.3607,0,0,0,85,delta
30.3808,0,0,0,85,delta
30.401,0,0,0,85,delta
30.4236,0,0,0,85,delta
30.4452,0,0,0,85,delta
30.4676,0,0,0,85,delta
30.4885,0,0,0,85,delta
30.5085,0,0,0,85,delta
30.5288,0,0,0,85,delta
30.5486,0,0,0,85,delta
30.5685,0,0,0,85,delta
30.5889,0,0,0,85,delta
30.6087,0,0,0,85,delta
30.6285,0,0,0,85,delta
30.6488,0,0,0,85,delta
30.6687,0,0,0,85,delta
30.6888,0,0,0,85,delta
30.7089,0,0,0,85,delta
30.7304,0,0,0,85,delta
30.7505,0,0,0,85,delta
30.7711,0,0,0,85,delta
30.7909,0,0,0,85,delta
30.8105,0,0,0,85,delta
30.8306,0,0,0,85,delta
30.8508,0,0,0,85,delta
30.8708,0,0,0,85,delta
30.8914,0,0,0,85,delta
30.9134,0,0,0,85,delta
30.9368,0,0,0,85,delta
30.9566,0,0,0,85,delta
30.9767,0,0,0,85,delta
30.997,0,0,0,85,delta
31.017,0,0,0,85,delta
31.0369,0,0,0,85,delta
31.0589,0,0,0,85,delta
31.0805,0,0,0,85,delta
31.1025,0,0,0,85,delta
31.1228,0,0,0,85,delta
31.1426,0,0,0,85,delta
31.1628,0,0,0,85,delta
31.1828,0,0,0,85,delta
31.2025,0,0,0,85,delta
31.2226,0,0,0,85,delta
31.2425,0,0,0,85,delta
31.2625,0,0,0,85,delta
31.2827,0,0,0,85,delta
31.3025,0,0,0,85,delta
31.3223,0,0,0,85,delta
31.3427,0,0,0,85,delta
31.3631,0,0,0,85,delta
31.3831,0,0,0,85,delta
31.4032,0,0,0,85,delta
31.4244,0,0,0,85,delta
31.4445,0,0,0,85,delta
31.4654,0,0,0,85,delta
31.4864,0,0,0,85,delta
31.5065,0,0,0,85,delta
31.5266,0,0,0,85,delta
31.5465,0,0,0,85,delta
31.5664,0,0,0,85,delta
31.5869,0,0,0,85,delta
31.6064,0,0,0,85,delta
31.6264,0,0,0,85,delta
31.6468,0,0,0,85,delta
31.6664,0,0,0,85,delta
31.6864,0,0,0,85,delta
31.7065,0,0,0,85,delta
31.7264,0,0,0,85,delta
31.7464,0,0,0,85,delta
31.7666,0,0,0,85,delta
31.7866,0,0,0,85,delta
31.8064,0,0,0,85,delta
31.8268,0,0,0,85,delta
31.8465,0,0,0,85,delta
31.8664,0,0,0,85,delta
31.8867,0,0,0,85,delta
31.9066,0,0,0,85,delta
31.9264,0,0,0,85,delta
31.9467,0,0,0,85,delta
31.9666,0,0,0,85,delta
31.9866,0,0,0,85,delta
32.0065,0,0,0,85,delta
32.0265,0,0,0,85,delta
32.0464,0,0,0,85,delta
32.0701,0,0,0,85,delta
32.0913,0,0,0,85,delta
32.1121,0,0,0,85,delta
32.1335,0,0,0,85,delta
32.1535,0,0,0,85,delta
32.1742,0,0,0,85,delta
32.1956,0,0,0,85,delta
32.2155,0,0,0,85,delta
32.236,0,0,0,85,delta
32.2564,0,0,0,85,delta
32.2775,0,0,0,85,delta
32.2976,0,0,0,85,delta
32.3175,0,0,0,85,delta
32.3374,0,0,0,85,delta
32.3579,0,0,0,85,delta
32.3798,0,0,0,85,delta
32.3996,0,0,0,85,delta
32.4201,0,0,0,85,delta
32.4415,0,0,0,85,delta
32.4614,0,0,0,85,delta
32.4821,0,0,0,85,delta
32.5041,0,0,0,85,delta
32.5285,0,0,0,85,delta
32.5496,0,0,0,85,delta
32.5693,0,0,0,85,delta
32.5904,0,0,0,85,delta
32.6104,0,0,0,85,delta
32.6303,0,0,0,85,delta
32.6506,0,0,0,85,delta
32.6707,0,0,0,85,delta
32.6904,0,0,0,85,delta
32.7106,0,0,0,85,delta
32.7304,0,0,0,85,delta
32.7504,0,0,0,85,delta
32.7707,0,0,0,85,delta
32.7906,0,0,0,85,delta
32.8105,0,0,0,85,delta
32.8306,0,0,0,85,delta
32.8514,0,0,0,85,delta
32.8726,0,0,0,85,delta
32.8927,0,0,0,85,delta
32.9129,0,0,0,85,delta
32.9345,0,0,0,85,delta
32.9545,0,0,0,85,delta
32.9746,0,0,0,85,delta
32.9947,0,0,0,85,delta
33.0152,0,0,0,85,delta
33.0366,0,0,0,85,delta
33.0593,0,0,0,85,delta
33.0794,0,0,0,85,delta
33.0994,0,0,0,85,delta
33.1196,0,0,0,85,delta
33.1397,0,0,0,85,delta
33.1601,0,0,0,85,delta
33.182,0,0,0,85,delta
33.2019,0,0,0,85,delta
33.2258,0,0,0,85,delta
33.2457,0,0,0,85,delta
33.2662,0,0,0,85,delta
33.2878,0,0,0,85,delta
33.3075,0,0,0,85,delta
33.3298,0,0,0,85,delta
33.3494,0,0,0,85,delta
33.3694,0,0,0,85,delta
33.3898,0,0,0,85,delta
33.4104,0,0,0,85,delta
33.4316,0,0,0,85,delta
33.452,0,0,0,85,delta
33.4734,0,0,0,85,delta
33.4933,0,0,0,85,delta
33.5143,0,0,0,85,delta
33.5355,0,0,0,85,delta
33.5553,0,0,0,85,delta
33.5757,0,0,0,85,delta
33.5955,0,0,0,85,delta
33.6167,0,0,0,85,delta
33.6377,0,0,0,85,delta
33.6576,0,0,0,85,delta
33.6774,0,0,0,85,delta
33.6976,0,0,0,85,delta
33.7174,0,0,0,85,delta
33.7375,0,0,0,85,delta
33.7578,0,0,0,85,delta
33.7775,0,0,0,85,delta
33.7973,0,0,0,85,delta
33.8176,0,0,0,85,delta
33.8374,0,0,0,85,delta
33.8574,0,0,0,85,delta
33.8775,0,0,0,85,delta
33.8977,0,0,0,85,delta
33.9938,0,0,0,85,delta
34.4701,0,0,0,85,delta
34.4982,0,0,0,85,delta
34.5795,0,0,0,85,delta
34.5994,0,0,0,85,delta
34.6194,0,0,0,85,delta
34.6414,0,0,0,85,delta
34.6614,0,0,0,85,delta
34.6813,0,0,0,85,delta
34.7013,0,0,0,85,delta
34.721,0,0,0,85,delta
34.7415,0,0,0,85,delta
34.7614,0,0,0,85,delta
34.7811,0,0,0,85,delta
34.8011,0,0,0,85,delta
34.8214,0,0,0,85,delta
34.8413,0,0,0,85,delta
34.861,0,0,0,85,delta
34.8813,0,0,0,85,delta
34.9011,0,0,0,85,delta
34.9212,0,0,0,85,delta
34.942,0,0,0,85,delta
34.9622,0,0,0,85,delta
34.9821,0,0,0,85,delta
35.0025,0,0,0,85,delta
35.0221,0,0,0,85,delta
35.0427,0,0,0,85,delta
35.0625,0,0,0,85,delta
35.0821,0,0,0,85,delta
35.1023,0,0,0,85,delta
35.1227,0,0,0,85,delta
35.1425,0,0,0,85,delta
35.1622,0,0,0,85,delta
35.1825,0,0,0,85,delta
35.2022,0,0,0,85,delta
35.2223,0,0,0,85,delta
35.2425,0,0,0,85,delta
35.2622,0,0,0,85,delta
35.2824,0,0,0,85,delta
35.3026,0,0,0,85,delta
35.3222,0,0,0,85,delta
35.3424,0,0,0,85,delta
35.3802,0,0,0,85,delta
35.4002,0,0,0,85,delta
35.4202,0,0,0,85,delta
35.4405,0,0,0,85,delta
35.4601,0,0,0,85,delta
35.4804,0,0,0,85,delta
35.5005,0,0,0,85,delta
35.5202,0,0,0,85,delta
35.5402,0,0,0,85,delta
35.5608,0,0,0,85,delta
35.5811,0,0,0,85,delta
35.6012,0,0,0,85,delta
35.6216,0,0,0,85,delta
35.6412,0,0,0,85,delta
35.6614,0,0,0,85,delta
35.6816,0,0,0,85,delta
35.7015,0,0,0,85,delta
35.7213,0,0,0,85,delta
35.7414,0,0,0,85,delta
35.7613,0,0,0,85,delta
35.7812,0,0,0,85,delta
35.8015,0,0,0,85,delta
35.8213,0,0,0,85,delta
35.8412,0,0,0,85,delta
35.8614,0,0,0,85,delta
35.8812,0,0,0,85,delta
35.9013,0,0,0,85,delta
35.9216,0,0,0,85,delta
35.9412,0,0,0,85,delta
35.9615,0,0,0,85,delta
35.9816,0,0,0,85,delta
36.0011,0,0,0,85,delta
36.0212,0,0,0,85,delta
36.0415,0,0,0,85,delta
36.0614,0,0,0,85,delta
36.0811,0,0,0,85,delta
36.1014,0,0,0,85,delta
36.1211,0,0,0,85,delta
36.1411,0,0,0,85,delta
36.1614,0,0,0,85,delta
36.181,0,0,0,85,delta
36.2016,0,0,0,85,delta
36.2215,0,0,0,85,delta
36.2413,0,0,0,85,delta
36.2611,0,0,0,85,delta
36.2815,0,0,0,85,delta
36.3011,0,0,0,85,delta
36.321,0,0,0,85,delta
36.3413,0,0,0,85,delta
36.3611,0,0,0,85,delta
36.3812,0,0,0,85,delta
36.4025,0,0,0,85,delta
36.4221,0,0,0,85,delta
36.4421,0,0,0,85,delta
36.4625,0,0,0,85,delta
36.4825,0,0,0,85,delta
36.5022,0,0,0,85,delta
36.5224,0,0,0,85,delta
36.5421,0,0,0,85,delta
36.562,0,0,0,85,delta
36.5824,0,0,0,85,delta
36.6022,0,0,0,85,delta
36.6223,0,0,0,85,delta
36.6424,0,0,0,85,delta
36.6622,0,0,0,85,delta
36.6821,0,0,0,85,delta
36.7023,0,0,0,85,delta
36.7221,0,0,0,85,delta
36.7421,0,0,0,85,delta
36.7624,0,0,0,85,delta
36.7822,0,0,0,85,delta
36.8021,0,0,0,85,delta
36.8224,0,0,0,85,delta
36.8424,0,0,0,85,delta
36.8622,0,0,0,85,delta
36.8834,0,0,0,85,delta
36.9032,0,0,0,85,delta
36.9233,0,0,0,85,delta
36.944,0,0,0,85,delta
36.9641,0,0,0,85,delta
36.9842,0,0,0,85,delta
37.0044,0,0,0,85,delta
37.0243,0,0,0,85,delta
37.0441,0,0,0,85,delta
37.0644,0,0,0,85,delta
37.084,0,0,0,85,delta
37.1041,0,0,0,85,delta
37.1243,0,0,0,85,delta
37.1441,0,0,0,85,delta
37.1646,0,0,0,85,delta
37.1852,0,0,0,85,delta
37.2053,0,0,0,85,delta
37.2251,0,0,0,85,delta
37.2455,0,0,0,85,delta
37.265,0,0,0,85,delta
37.2852,0,0,0,85,delta
37.3054,0,0,0,85,delta
37.3252,0,0,0,85,delta
37.345,0,0,0,85,delta
37.3655,0,0,0,85,delta
37.3851,0,0,0,85,delta
37.4051,0,0,0,85,delta
37.4255,0,0,0,85,delta
37.445,0,0,0,85,delta
37.4651,0,0,0,85,delta
37.4855,0,0,0,85,delta
37.5057,0,0,0,85,delta
37.5252,0,0,0,85,delta
37.5454,0,0,0,85,delta
37.565,0,0,0,85,delta
37.5851,0,0,0,85,delta
37.6052,0,0,0,85,delta
37.6251,0,0,0,85,delta
37.6452,0,0,0,85,delta
37.6653,0,0,0,85,delta
37.685,0,0,0,85,delta
37.7051,0,0,0,85,delta
37.7253,0,0,0,85,delta
37.7451,0,0,0,85,delta
37.7652,0,0,0,85,delta
37.7852,0,0,0,85,delta
37.8051,0,0,0,85,delta
37.8251,0,0,0,85,delta
37.8453,0,0,0,85,delta
37.8653,0,0,0,85,delta
37.8851,0,0,0,85,delta
37.9054,0,0,0,85,delta
37.9253,0,0,0,85,delta
37.9458,0,0,0,85,delta
37.9666,0,0,0,85,delta
37.9862,0,0,0,85,delta
38.0061,0,0,0,85,delta
38.0263,0,0,0,85,delta
38.0462,0,0,0,85,delta
38.0659,0,0,0,85,delta
38.0862,0,0,0,85,delta
38.1061,0,0,0,85,delta
38.1261,0,0,0,85,delta
38.1465,0,0,0,85,delta
38.1661,0,0,0,85,delta
38.1862,0,0,0,85,delta
38.2063,0,0,0,85,delta
38.226,0,0,0,85,delta
38.2462,0,0,0,85,delta
38.2663,0,0,0,85,delta
38.2859,0,0,0,85,delta
38.3062,0,0,0,85,delta
38.3264,0,0,0,85,delta
38.3461,0,0,0,85,delta
38.3661,0,0,0,85,delta
38.3863,0,0,0,85,delta
38.4061,0,0,0,85,delta
38.4262,0,0,0,85,delta
38.4464,0,0,0,85,delta
38.466,0,0,0,85,delta
38.4862,0,0,0,85,delta
38.5066,0,0,0,85,delta
38.5261,0,0,0,85,delta
38.5462,0,0,0,85,delta
38.5664,0,0,0,85,delta
38.586,0,0,0,85,delta
38.6062,0,0,0,85,delta
38.6265,0,0,0,85,delta
38.646,0,0,0,85,delta
38.6661,0,0,0,85,delta
38.6864,0,0,0,85,delta
38.7063,0,0,0,85,delta
38.7262,0,0,0,85,delta
38.7462,0,0,0,85,delta
38.766,0,0,0,85,delta
38.7864,0,0,0,85,delta
38.8064,0,0,0,85,delta
38.8261,0,0,0,85,delta
38.8463,0,0,0,85,delta
38.8666,0,0,0,85,delta
38.8861,0,0,0,85,delta
38.9062,0,0,0,85,delta
38.9264,0,0,0,85,delta
38.9462,0,0,0,85,delta
38.9661,0,0,0,85,delta
38.9864,0,0,0,85,delta
39.0061,0,0,0,85,delta
39.0261,0,0,0,85,delta
39.0463,0,0,0,85,delta
39.0659,0,0,0,85,delta
39.0862,0,0,0,85,delta
39.1065,0,0,0,85,delta
39.1263,0,0,0,85,delta
39.1463,0,0,0,85,delta
39.1671,0,0,0,85,delta
39.1872,0,0,0,85,delta
39.207,0,0,0,85,delta
39.2273,0,0,0,85,delta
39.247,0,0,0,85,delta
39.2672,0,0,0,85,delta
39.2871,0,0,0,85,delta
39.3071,0,0,0,85,delta
39.3271,0,0,0,85,delta
39.3473,0,0,0,85,delta
39.3671,0,0,0,85,delta
39.387,0,0,0,85,delta
39.4074,0,0,0,85,delta
39.4273,0,0,0,85,delta
39.4471,0,0,0,85,delta
39.4674,0,0,0,85,delta
39.4874,0,0,0,85,delta
39.5097,0,0,0,85,delta
39.5907,0,0,0,85,delta
39.675,0,0,0,85,delta
39.6953,0,0,0,85,delta
39.715,0,0,0,85,delta
39.7369,0,0,0,85,delta
39.7571,0,0,0,85,delta
39.7774,0,0,0,85,delta
39.7976,0,0,0,85,delta
39.817,0,0,0,85,delta
39.837,0,0,0,85,delta
39.8576,0,0,0,85,delta
39.8783,0,0,0,85,delta
39.8987,0,0,0,85,delta
39.9192,0,0,0,85,delta
39.939,0,0,0,85,delta
39.9592,0,0,0,85,delta
39.9793,0,0,0,85,delta
39.9993,0,0,0,85,delta
40.0193,0,0,0,85,delta
40.0393,0,0,0,85,delta
40.0592,0,0,0,85,delta
40.0791,0,0,0,85,delta
40.0992,0,0,0,85,delta
40.119,0,0,0,85,delta
40.1392,0,0,0,85,delta
40.1594,0,0,0,85,delta
40.1792,0,0,0,85,delta
40.199,0,0,0,85,delta
40.2193,0,0,0,85,delta
40.2389,0,0,0,85,delta
40.2591,0,0,0,85,delta
40.2792,0,0,0,85,delta
40.2992,0,0,0,85,delta
40.319,0,0,0,85,delta
40.3393,0,0,0,85,delta
40.3592,0,0,0,85,delta
40.3791,0,0,0,85,delta
40.3992,0,0,0,85,delta
40.419,0,0,0,85,delta
40.4391,0,0,0,85,delta
40.4592,0,0,0,85,delta
40.4793,0,0,0,85,delta
40.4992,0,0,0,85,delta
40.5198,0,0,0,85,delta
40.5402,0,0,0,85,delta
40.5608,0,0,0,85,delta
40.5816,0,0,0,85,delta
40.6011,0,0,0,85,delta
40.621,0,0,0,85,delta
40.6412,0,0,0,85,delta
40.661,0,0,0,85,delta
40.6813,0,0,0,85,delta
40.7014,0,0,0,85,delta
40.7211,0,0,0,85,delta
40.741,0,0,0,85,delta
40.7612,0,0,0,85,delta
40.7811,0,0,0,85,delta
40.8013,0,0,0,85,delta
40.8212,0,0,0,85,delta
40.8411,0,0,0,85,delta
40.8611,0,0,0,85,delta
40.8815,0,0,0,85,delta
40.9011,0,0,0,85,delta
40.921,0,0,0,85,delta
40.9414,0,0,0,85,delta
40.9611,0,0,0,85,delta
40.9812,0,0,0,85,delta
41.0017,0,0,0,85,delta
41.022,0,0,0,85,delta
