t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason
39.9098,23,23,23,33,delta
39.9311,23,23,23,33,delta
39.9513,23,23,23,33,delta
39.9719,23,23,23,33,delta
39.9932,23,23,23,33,delta
40.0135,23,23,23,33,delta
40.0356,23,23,23,33,delta
40.0574,23,23,23,33,delta
40.0797,23,23,23,33,delta
40.1012,23,23,23,33,delta
40.1214,23,23,23,33,delta
40.1436,23,23,23,33,delta
40.1651,23,23,23,33,delta
40.1877,23,23,23,33,delta
40.2098,23,23,23,33,delta
40.231,23,23,23,33,delta
40.2523,23,23,23,33,delta
40.2732,23,23,23,33,delta
40.2934,23,23,23,33,delta
40.3147,23,23,23,33,delta
40.3361,23,23,23,33,delta
40.3561,23,23,23,33,delta
40.3768,23,23,23,33,delta
40.398,23,23,23,33,delta
40.4195,23,23,23,33,delta
40.4408,23,23,23,33,delta
40.4623,23,23,23,33,delta
40.4827,23,23,23,33,delta
40.5044,23,23,23,33,delta
40.5261,23,23,23,33,delta
40.5486,23,23,23,33,delta
40.5701,23,23,23,33,delta
40.5901,23,23,23,33,delta
40.6108,23,23,23,33,delta
40.6322,23,23,23,33,delta
40.6523,23,23,23,33,delta
40.6726,23,23,23,33,delta
40.6942,23,23,23,33,delta
40.7145,23,23,23,33,delta
40.7348,23,23,23,33,delta
40.7563,23,23,23,33,delta
40.7763,23,23,23,33,delta
40.7969,23,23,23,33,delta
40.8182,23,23,23,33,delta
40.8382,23,23,23,33,delta
40.8587,23,23,23,33,delta
40.8802,23,23,23,33,delta
40.9008,23,23,23,33,delta
41.0002,0,23,23,33,delta
41.4623,0,23,23,33,delta
41.4903,0,23,23,33,delta
41.5813,0,0,0,33,delta
41.6878,0,0,0,33,delta
41.709,0,0,0,33,delta
41.7299,0,0,0,33,delta
41.7516,0,0,0,33,delta
41.7729,0,0,0,33,delta
41.7929,21,4,4,34,none
41.8184,21,15,4,34,interval
41.8401,21,19,4,34,interval
41.8606,21,20,4,34,interval
41.8821,21,21,4,34,interval
41.9021,21,21,4,34,interval
41.9229,21,21,4,34,interval
41.9443,21,21,4,34,interval
41.9643,21,21,4,34,interval
41.9848,21,21,4,34,interval
42.0064,21,21,21,35,delta
42.0303,21,21,21,35,delta
42.0499,21,21,21,35,delta
42.0697,21,21,21,35,delta
42.0904,21,21,21,35,delta
42.113,21,21,21,35,delta
42.1363,21,21,21,35,delta
42.1558,21,21,21,35,delta
42.1758,21,21,21,35,delta
42.1964,21,21,21,35,delta
42.2166,21,21,21,35,delta
42.238,21,21,21,35,delta
42.2586,21,21,21,35,delta
42.2799,21,21,21,35,delta
42.2999,21,21,21,35,delta
42.3203,21,21,21,35,delta
42.3399,21,21,21,35,delta
42.3598,21,21,21,35,delta
42.3808,21,21,21,35,delta
42.402,21,21,21,35,delta
42.422,21,21,21,35,delta
42.4424,21,21,21,35,delta
42.464,21,21,21,35,delta
42.4845,21,21,21,35,delta
42.5065,21,21,21,35,delta
42.5279,21,21,21,35,delta
42.5507,21,21,21,35,delta
42.572,21,21,21,35,delta
42.592,21,21,21,35,delta
42.6124,21,21,21,35,delta
42.6342,21,21,21,35,delta
42.6559,21,21,21,35,delta
42.6778,21,21,21,35,delta
42.6992,21,21,21,35,delta
42.7215,21,21,21,35,delta
42.7433,21,21,21,35,delta
42.7665,21,21,21,35,delta
42.7883,21,21,21,35,delta
42.809,21,21,21,35,delta
42.8314,21,21,21,35,delta
42.853,21,21,21,35,delta
42.8734,21,21,21,35,delta
42.8944,21,21,21,35,delta
42.9152,21,21,21,35,delta
42.9351,21,21,21,35,delta
42.9554,21,21,21,35,delta
42.9754,21,21,21,35,delta
42.9956,21,21,21,35,delta
43.0181,21,21,21,35,delta
43.0392,21,21,21,35,delta
43.062,21,21,21,35,delta
43.0832,21,21,21,35,delta
43.1034,21,21,21,35,delta
43.1255,21,21,21,35,delta
43.147,21,21,21,35,delta
43.1697,21,21,21,35,delta
43.1911,21,21,21,35,delta
43.2114,21,21,21,35,delta
43.2335,21,21,21,35,delta
43.255,21,21,21,35,delta
43.2773,21,21,21,35,delta
43.2972,21,21,21,35,delta
43.3173,21,21,21,35,delta
43.3382,21,21,21,35,delta
43.3592,21,21,21,35,delta
43.3791,21,21,21,35,delta
43.3997,21,21,21,35,delta
43.421,21,21,21,35,delta
43.4413,21,21,21,35,delta
43.4616,21,21,21,35,delta
43.4831,21,21,21,35,delta
43.5033,21,21,21,35,delta
43.5256,21,21,21,35,delta
43.547,21,21,21,35,delta
43.5698,21,21,21,35,delta
43.591,21,21,21,35,delta
43.611,21,21,21,35,delta
43.6316,21,21,21,35,delta
43.6569,21,21,21,35,delta
43.6789,21,21,21,35,delta
43.701,21,21,21,35,delta
43.7222,21,21,21,35,delta
43.7427,21,21,21,35,delta
43.7643,21,21,21,35,delta
43.7885,21,21,21,35,delta
43.8105,21,21,21,35,delta
43.8325,21,21,21,35,delta
43.8546,21,21,21,35,delta
43.8763,21,21,21,35,delta
43.899,21,21,21,35,delta
43.9207,21,21,21,35,delta
43.9426,21,21,21,35,delta
43.9646,21,21,21,35,delta
43.986,21,21,21,35,delta
44.0085,21,21,21,35,delta
44.0301,21,21,21,35,delta
44.0502,21,21,21,35,delta
44.0708,21,21,21,35,delta
44.092,21,21,21,35,delta
44.1123,21,21,21,35,delta
44.1349,21,21,21,35,delta
44.1564,21,21,21,35,delta
44.1789,21,21,21,35,delta
44.2003,21,21,21,35,delta
44.2203,21,21,21,35,delta
44.2408,21,21,21,35,delta
44.2621,21,21,21,35,delta
44.2822,21,21,21,35,delta
44.3026,21,21,21,35,delta
44.3245,21,21,21,35,delta
44.3487,21,21,21,35,delta
44.3699,21,21,21,35,delta
44.3903,21,21,21,35,delta
44.4127,21,21,21,35,delta
44.4341,21,21,21,35,delta
44.4566,21,21,21,35,delta
44.479,21,21,21,35,delta
44.4991,21,21,21,35,delta
44.5197,21,21,21,35,delta
44.5409,21,21,21,35,delta
44.5611,21,21,21,35,delta
44.5819,21,21,21,35,delta
44.6031,21,21,21,35,delta
44.6232,21,21,21,35,delta
44.6439,21,21,21,35,delta
44.6642,21,21,21,35,delta
44.6847,21,21,21,35,delta
44.7067,21,21,21,35,delta
44.7283,21,21,21,35,delta
44.751,21,21,21,35,delta
44.772,21,21,21,35,delta
44.7924,21,21,21,35,delta
44.8149,21,21,21,35,delta
44.8361,21,21,21,35,delta
44.8581,21,21,21,35,delta
44.8783,21,21,21,35,delta
44.9,21,21,21,35,delta
44.9204,21,21,21,35,delta
44.9421,21,21,21,35,delta
44.9621,21,21,21,35,delta
44.9827,21,21,21,35,delta
